0	0,2415971373895970	7,000000	7,000000	6	0
1	0,4863495290250877	8,000000	8,000000	7	0
2	0,8516507848479870	8,000000	8,000000	7	0
3	1,3397646968280665	8,000000	8,000000	7	0
4	1,9242484929475103	9,000000	9,000000	8	0
5	2,4253564602203626	10,000000	10,000000	9	0
6	2,9088498608107693	10,000000	10,000000	9	0
7	3,3336651303090570	10,000000	10,000000	9	0
8	3,6630161581052980	10,000000	10,000000	9	0
9	4,0444452758518500	11,000000	11,000000	10	0
10	4,3672041481697930	12,000000	12,000000	11	0
11	4,5988618185721490	12,000000	12,000000	11	0
12	4,9062141516014850	12,000000	12,000000	11	0
13	5,2223007283377790	12,000000	12,000000	11	0
14	5,4635041137109960	13,000000	13,000000	12	0
15	5,5166987713742360	13,000000	13,000000	12	0
16	5,7860684706198230	13,000000	13,000000	12	0
17	5,9971772420974965	15,000000	15,000000	14	0
18	6,2000154369134550	15,000000	15,000000	14	0
19	6,2982167288139360	15,000000	15,000000	14	0
20	6,4622602342811660	15,000000	15,000000	14	0
21	6,5625191705455590	15,000000	15,000000	14	0
22	6,7791351689114680	15,000000	15,000000	14	0
23	6,9398393538367005	16,000000	16,000000	15	0
24	7,2729236094596700	16,000000	16,000000	15	0
25	7,2667964582675975	16,000000	16,000000	15	0
26	7,4380373320603130	16,000000	16,000000	15	0
27	7,5303604476733080	16,000000	16,000000	15	0
28	7,5795595955597590	16,000000	16,000000	15	0
29	7,7243344128702390	16,000000	16,000000	15	0
30	7,8765324473269760	16,000000	16,000000	15	0
31	7,8933579676141346	16,000000	16,000000	15	0
32	8,2644152228016300	16,000000	16,000000	15	0
33	8,2996936198605620	16,000000	16,000000	15	0
34	8,2989800348552300	16,000000	16,000000	15	0
35	8,4597750414456830	16,000000	16,000000	15	0
36	8,6398309569852680	17,000000	17,000000	16	0
37	8,9043072101174050	17,000000	17,000000	16	0
38	8,7987758119103230	17,000000	17,000000	16	0
39	9,0068011522651100	17,000000	17,000000	16	0
40	9,3658531459352500	17,000000	17,000000	16	0
41	9,4353761024607950	17,000000	17,000000	16	0
42	9,3451533214305000	18,000000	18,000000	17	0
43	9,7389228248950970	18,000000	18,000000	17	0
44	9,6587928139891270	18,000000	18,000000	17	0
45	9,8694395066147340	18,000000	18,000000	17	0
46	10,0060414324736800	18,000000	18,000000	17	0
47	10,3243830139804730	18,000000	18,000000	17	0
48	10,4963394667575970	18,000000	18,000000	17	0
49	10,6778633513016550	18,000000	18,000000	17	0
50	10,9069439197936780	18,000000	18,000000	17	0
51	11,5040847742454450	18,000000	18,000000	17	0
52	11,9669625502599860	18,000000	18,000000	17	0
53	11,9685386475529910	18,000000	18,000000	17	0
54	12,1109053563883010	18,000000	18,000000	17	0
55	12,0373116303272520	18,000000	18,000000	17	0
56	11,9781721781035380	18,000000	18,000000	17	0
57	12,0748054223384410	18,000000	18,000000	17	0
58	11,9855112147664000	18,000000	18,000000	17	0
59	11,7269956216230110	18,000000	18,000000	17	0
60	11,5545367820591770	18,000000	18,000000	17	0
61	11,5589578156081010	18,000000	18,000000	17	0
62	11,3772066766507760	18,000000	18,000000	17	0
63	11,2561720117659050	18,000000	18,000000	17	0
64	10,8688260557655170	18,000000	18,000000	17	0
65	10,9214963805728630	18,000000	18,000000	17	0
66	11,1005787959585990	18,000000	18,000000	17	0
67	11,4408038436301420	18,000000	18,000000	17	0
68	12,3543946475531320	18,000000	18,000000	17	0
69	12,9745584404100180	18,000000	18,000000	17	0
70	13,1559984123037200	18,000000	18,000000	17	0
71	13,2453059870215380	18,000000	18,000000	17	0
72	13,3625069294518570	18,000000	18,000000	17	0
73	13,3342232236616300	18,000000	18,000000	17	0
74	13,4616594862633310	18,000000	18,000000	17	0
75	13,7249953905702590	18,000000	18,000000	17	0
76	13,5943073749492530	18,000000	18,000000	17	0
77	13,8371395382388700	18,000000	18,000000	17	0
78	13,7058936005965460	18,000000	18,000000	17	0
79	13,8895088594497300	18,000000	18,000000	17	0
80	13,7328778397304300	18,000000	18,000000	17	0
81	13,7503340756285700	18,000000	18,000000	17	0
82	13,8440772925063240	18,000000	18,000000	17	0
83	13,7946192007251260	18,000000	18,000000	17	0
84	13,8488015061954270	18,000000	18,000000	17	0
85	13,7102099637885320	18,000000	18,000000	17	0
86	13,7988335595335630	18,000000	18,000000	17	0
87	14,0348126729824560	18,000000	18,000000	17	0
88	13,9622876254620380	18,000000	18,000000	17	0
89	14,0778546854115680	18,000000	18,000000	17	0
90	13,9594613783631410	18,000000	18,000000	17	0
91	13,9920409435817700	18,000000	18,000000	17	0
92	13,9305524703135680	18,000000	18,000000	17	0
93	13,7786086482106360	18,000000	18,000000	17	0
94	13,8577895298830460	18,000000	18,000000	17	0
95	13,9433169092981080	18,000000	18,000000	17	0
96	13,8386215147803980	18,000000	18,000000	17	0
97	13,9480939725498980	18,000000	18,000000	17	0
98	13,8928692240617440	18,000000	18,000000	17	0
99	13,9290802166927530	18,000000	18,000000	17	0
100	13,9659201343356810	18,000000	18,000000	17	0
101	14,2818624787105540	18,000000	18,000000	17	0
102	14,1000579339486420	18,000000	18,000000	17	0
103	14,0197529747053180	18,000000	18,000000	17	0
104	14,2354284228126300	18,000000	18,000000	17	0
105	14,2047091362930630	18,000000	18,000000	17	0
106	14,2193095125442780	18,000000	18,000000	17	0
107	14,1306390707379810	18,000000	18,000000	17	0
108	14,2660856753575250	18,000000	18,000000	17	0
109	14,0250155985069020	18,000000	18,000000	17	0
110	14,1388792872365300	18,000000	18,000000	17	0
111	14,2339896008801930	18,000000	18,000000	17	0
112	14,1455672048964180	18,000000	18,000000	17	0
113	14,1795259183885190	18,000000	18,000000	17	0
114	14,1542476899974470	18,000000	18,000000	17	0
115	14,2131748995252990	18,000000	18,000000	17	0
116	14,2520638800510930	18,000000	18,000000	17	0
0	0,2429325941685529	8,000000	8,000000	7	0
1	0,4895410392855597	7,000000	7,000000	6	0
2	0,8767428328733602	7,000000	7,000000	6	0
3	1,3639379625227670	8,000000	8,000000	7	0
4	1,9126213231321330	8,000000	8,000000	7	0
5	2,3892322255428990	9,000000	9,000000	8	0
6	2,8697700488495970	10,000000	10,000000	9	0
